time(s),rank-worker,number-of-nodes,algorithm,thing-measured
0.874335,0,8,GPU-Cuda,compute-block-C-result
0.067234,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.255260,0,8,GPU-Cuda,move-block-C-to-global-C
2.681719,0,8,GPU-Cuda,compute-col-block-B
0.000001,0,8,GPU-Cuda,get-ready-allgatherv
1.940018,0,8,GPU-Cuda,perform-allgatherv
0.670712,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.668112,0,8,GPU-Cuda,compute-block-C-result
0.067271,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.255620,0,8,GPU-Cuda,move-block-C-to-global-C
51.067965,5,8,GPU-Cuda,init-A-B-C
0.651463,5,8,GPU-Cuda,Copy-A-and-C-to-device
2.363295,5,8,GPU-Cuda,compute-col-block-B
0.000001,5,8,GPU-Cuda,get-ready-allgatherv
2.168856,5,8,GPU-Cuda,perform-allgatherv
0.657400,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.045155,5,8,GPU-Cuda,compute-block-C-result
0.067203,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257508,5,8,GPU-Cuda,move-block-C-to-global-C
2.353624,5,8,GPU-Cuda,compute-col-block-B
0.000001,5,8,GPU-Cuda,get-ready-allgatherv
2.493812,5,8,GPU-Cuda,perform-allgatherv
0.663272,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.656353,5,8,GPU-Cuda,compute-block-C-result
0.067229,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.258624,5,8,GPU-Cuda,move-block-C-to-global-C
2.350156,5,8,GPU-Cuda,compute-col-block-B
0.000002,5,8,GPU-Cuda,get-ready-allgatherv
1.852101,5,8,GPU-Cuda,perform-allgatherv
0.654815,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.652696,5,8,GPU-Cuda,compute-block-C-result
0.067235,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.258623,5,8,GPU-Cuda,move-block-C-to-global-C
2.367152,5,8,GPU-Cuda,compute-col-block-B
0.000001,5,8,GPU-Cuda,get-ready-allgatherv
2.255333,5,8,GPU-Cuda,perform-allgatherv
0.662154,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.708878,5,8,GPU-Cuda,compute-block-C-result
0.067208,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257313,5,8,GPU-Cuda,move-block-C-to-global-C
2.355684,5,8,GPU-Cuda,compute-col-block-B
0.000001,5,8,GPU-Cuda,get-ready-allgatherv
2.319959,5,8,GPU-Cuda,perform-allgatherv
0.671045,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.654627,5,8,GPU-Cuda,compute-block-C-result
0.067207,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257172,5,8,GPU-Cuda,move-block-C-to-global-C
2.357735,5,8,GPU-Cuda,compute-col-block-B
0.000002,5,8,GPU-Cuda,get-ready-allgatherv
1.805929,5,8,GPU-Cuda,perform-allgatherv
0.645860,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.660363,5,8,GPU-Cuda,compute-block-C-result
0.067216,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256688,5,8,GPU-Cuda,move-block-C-to-global-C
2.380144,5,8,GPU-Cuda,compute-col-block-B
0.000001,5,8,GPU-Cuda,get-ready-allgatherv
2.737232,5,8,GPU-Cuda,perform-allgatherv
0.655830,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.655992,5,8,GPU-Cuda,compute-block-C-result
0.067208,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257649,5,8,GPU-Cuda,move-block-C-to-global-C
2.359272,5,8,GPU-Cuda,compute-col-block-B
0.000002,5,8,GPU-Cuda,get-ready-allgatherv
1.884085,5,8,GPU-Cuda,perform-allgatherv
0.657025,5,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.661196,5,8,GPU-Cuda,compute-block-C-result
0.067219,5,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257258,5,8,GPU-Cuda,move-block-C-to-global-C
51.092264,1,8,GPU-Cuda,init-A-B-C
0.676468,1,8,GPU-Cuda,Copy-A-and-C-to-device
2.366726,1,8,GPU-Cuda,compute-col-block-B
0.000002,1,8,GPU-Cuda,get-ready-allgatherv
2.113894,1,8,GPU-Cuda,perform-allgatherv
0.675629,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.027198,1,8,GPU-Cuda,compute-block-C-result
0.067278,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257361,1,8,GPU-Cuda,move-block-C-to-global-C
2.364528,1,8,GPU-Cuda,compute-col-block-B
0.000002,1,8,GPU-Cuda,get-ready-allgatherv
2.495866,1,8,GPU-Cuda,perform-allgatherv
0.680192,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.649517,1,8,GPU-Cuda,compute-block-C-result
0.067283,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257304,1,8,GPU-Cuda,move-block-C-to-global-C
2.361950,1,8,GPU-Cuda,compute-col-block-B
0.000002,1,8,GPU-Cuda,get-ready-allgatherv
1.836114,1,8,GPU-Cuda,perform-allgatherv
0.678975,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.659040,1,8,GPU-Cuda,compute-block-C-result
0.067227,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257282,1,8,GPU-Cuda,move-block-C-to-global-C
2.372065,1,8,GPU-Cuda,compute-col-block-B
0.000001,1,8,GPU-Cuda,get-ready-allgatherv
2.245903,1,8,GPU-Cuda,perform-allgatherv
0.680240,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.651029,1,8,GPU-Cuda,compute-block-C-result
0.067246,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257353,1,8,GPU-Cuda,move-block-C-to-global-C
2.361338,1,8,GPU-Cuda,compute-col-block-B
0.000001,1,8,GPU-Cuda,get-ready-allgatherv
2.367069,1,8,GPU-Cuda,perform-allgatherv
0.689024,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.662485,1,8,GPU-Cuda,compute-block-C-result
0.067273,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.258510,1,8,GPU-Cuda,move-block-C-to-global-C
2.368293,1,8,GPU-Cuda,compute-col-block-B
0.000001,1,8,GPU-Cuda,get-ready-allgatherv
1.770071,1,8,GPU-Cuda,perform-allgatherv
0.677637,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.661604,1,8,GPU-Cuda,compute-block-C-result
0.067165,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257225,1,8,GPU-Cuda,move-block-C-to-global-C
2.386901,1,8,GPU-Cuda,compute-col-block-B
0.000001,1,8,GPU-Cuda,get-ready-allgatherv
2.705855,1,8,GPU-Cuda,perform-allgatherv
0.674664,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.671818,1,8,GPU-Cuda,compute-block-C-result
0.067307,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257390,1,8,GPU-Cuda,move-block-C-to-global-C
2.366431,1,8,GPU-Cuda,compute-col-block-B
0.000001,1,8,GPU-Cuda,get-ready-allgatherv
1.844796,1,8,GPU-Cuda,perform-allgatherv
0.674390,1,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.659892,1,8,GPU-Cuda,compute-block-C-result
0.067222,1,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257227,1,8,GPU-Cuda,move-block-C-to-global-C
51.102950,6,8,GPU-Cuda,init-A-B-C
0.667395,6,8,GPU-Cuda,Copy-A-and-C-to-device
2.375369,6,8,GPU-Cuda,compute-col-block-B
0.000001,6,8,GPU-Cuda,get-ready-allgatherv
2.027635,6,8,GPU-Cuda,perform-allgatherv
0.650245,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.129568,6,8,GPU-Cuda,compute-block-C-result
0.067461,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256993,6,8,GPU-Cuda,move-block-C-to-global-C
2.554769,6,8,GPU-Cuda,compute-col-block-B
0.000001,6,8,GPU-Cuda,get-ready-allgatherv
2.310660,6,8,GPU-Cuda,perform-allgatherv
0.568286,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.660134,6,8,GPU-Cuda,compute-block-C-result
0.067305,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256047,6,8,GPU-Cuda,move-block-C-to-global-C
2.482554,6,8,GPU-Cuda,compute-col-block-B
0.000002,6,8,GPU-Cuda,get-ready-allgatherv
2.004066,6,8,GPU-Cuda,perform-allgatherv
0.608815,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.654954,6,8,GPU-Cuda,compute-block-C-result
0.067577,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256309,6,8,GPU-Cuda,move-block-C-to-global-C
2.599653,6,8,GPU-Cuda,compute-col-block-B
0.000002,6,8,GPU-Cuda,get-ready-allgatherv
1.710986,6,8,GPU-Cuda,perform-allgatherv
0.662341,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.656967,6,8,GPU-Cuda,compute-block-C-result
0.067326,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256928,6,8,GPU-Cuda,move-block-C-to-global-C
2.556372,6,8,GPU-Cuda,compute-col-block-B
0.000001,6,8,GPU-Cuda,get-ready-allgatherv
2.442299,6,8,GPU-Cuda,perform-allgatherv
0.575797,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.655548,6,8,GPU-Cuda,compute-block-C-result
0.067240,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257165,6,8,GPU-Cuda,move-block-C-to-global-C
2.502595,6,8,GPU-Cuda,compute-col-block-B
0.000001,6,8,GPU-Cuda,get-ready-allgatherv
1.992884,6,8,GPU-Cuda,perform-allgatherv
0.611985,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.654895,6,8,GPU-Cuda,compute-block-C-result
0.067347,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256194,6,8,GPU-Cuda,move-block-C-to-global-C
2.601353,6,8,GPU-Cuda,compute-col-block-B
0.000001,6,8,GPU-Cuda,get-ready-allgatherv
2.301068,6,8,GPU-Cuda,perform-allgatherv
0.569113,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.655741,6,8,GPU-Cuda,compute-block-C-result
0.067308,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.255473,6,8,GPU-Cuda,move-block-C-to-global-C
2.502719,6,8,GPU-Cuda,compute-col-block-B
0.000001,6,8,GPU-Cuda,get-ready-allgatherv
2.019024,6,8,GPU-Cuda,perform-allgatherv
0.614411,6,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.647000,6,8,GPU-Cuda,compute-block-C-result
0.067296,6,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256093,6,8,GPU-Cuda,move-block-C-to-global-C
51.106765,2,8,GPU-Cuda,init-A-B-C
0.661854,2,8,GPU-Cuda,Copy-A-and-C-to-device
2.380658,2,8,GPU-Cuda,compute-col-block-B
0.000002,2,8,GPU-Cuda,get-ready-allgatherv
2.025837,2,8,GPU-Cuda,perform-allgatherv
0.648458,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.126003,2,8,GPU-Cuda,compute-block-C-result
0.067561,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.267631,2,8,GPU-Cuda,move-block-C-to-global-C
2.390785,2,8,GPU-Cuda,compute-col-block-B
0.000001,2,8,GPU-Cuda,get-ready-allgatherv
2.458765,2,8,GPU-Cuda,perform-allgatherv
0.567523,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.656480,2,8,GPU-Cuda,compute-block-C-result
0.067506,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.264638,2,8,GPU-Cuda,move-block-C-to-global-C
2.375728,2,8,GPU-Cuda,compute-col-block-B
0.000001,2,8,GPU-Cuda,get-ready-allgatherv
2.095562,2,8,GPU-Cuda,perform-allgatherv
0.613425,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.657247,2,8,GPU-Cuda,compute-block-C-result
0.067579,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.261695,2,8,GPU-Cuda,move-block-C-to-global-C
2.403375,2,8,GPU-Cuda,compute-col-block-B
0.000002,2,8,GPU-Cuda,get-ready-allgatherv
1.845821,2,8,GPU-Cuda,perform-allgatherv
0.658850,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.659709,2,8,GPU-Cuda,compute-block-C-result
0.067538,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.261757,2,8,GPU-Cuda,move-block-C-to-global-C
2.409845,2,8,GPU-Cuda,compute-col-block-B
0.000002,2,8,GPU-Cuda,get-ready-allgatherv
2.533372,2,8,GPU-Cuda,perform-allgatherv
0.574372,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.652820,2,8,GPU-Cuda,compute-block-C-result
0.067476,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.258306,2,8,GPU-Cuda,move-block-C-to-global-C
2.383586,2,8,GPU-Cuda,compute-col-block-B
0.000002,2,8,GPU-Cuda,get-ready-allgatherv
2.064593,2,8,GPU-Cuda,perform-allgatherv
0.616460,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.758840,2,8,GPU-Cuda,compute-block-C-result
0.067617,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.261852,2,8,GPU-Cuda,move-block-C-to-global-C
2.389699,2,8,GPU-Cuda,compute-col-block-B
0.000002,2,8,GPU-Cuda,get-ready-allgatherv
2.323622,2,8,GPU-Cuda,perform-allgatherv
0.571851,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.651867,2,8,GPU-Cuda,compute-block-C-result
0.067549,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.269985,2,8,GPU-Cuda,move-block-C-to-global-C
2.368152,2,8,GPU-Cuda,compute-col-block-B
0.000002,2,8,GPU-Cuda,get-ready-allgatherv
2.072967,2,8,GPU-Cuda,perform-allgatherv
0.632301,2,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.659416,2,8,GPU-Cuda,compute-block-C-result
0.067637,2,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.269267,2,8,GPU-Cuda,move-block-C-to-global-C
51.047483,3,8,GPU-Cuda,init-A-B-C
0.663826,3,8,GPU-Cuda,Copy-A-and-C-to-device
2.359725,3,8,GPU-Cuda,compute-col-block-B
0.000002,3,8,GPU-Cuda,get-ready-allgatherv
2.180821,3,8,GPU-Cuda,perform-allgatherv
0.665938,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.061102,3,8,GPU-Cuda,compute-block-C-result
0.067280,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.258370,3,8,GPU-Cuda,move-block-C-to-global-C
2.350233,3,8,GPU-Cuda,compute-col-block-B
0.000002,3,8,GPU-Cuda,get-ready-allgatherv
2.471298,3,8,GPU-Cuda,perform-allgatherv
0.668954,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.665913,3,8,GPU-Cuda,compute-block-C-result
0.067275,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.258409,3,8,GPU-Cuda,move-block-C-to-global-C
2.344135,3,8,GPU-Cuda,compute-col-block-B
0.000001,3,8,GPU-Cuda,get-ready-allgatherv
1.965913,3,8,GPU-Cuda,perform-allgatherv
0.647662,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.660627,3,8,GPU-Cuda,compute-block-C-result
0.067310,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256844,3,8,GPU-Cuda,move-block-C-to-global-C
2.350183,3,8,GPU-Cuda,compute-col-block-B
0.000002,3,8,GPU-Cuda,get-ready-allgatherv
2.155705,3,8,GPU-Cuda,perform-allgatherv
0.666345,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.683098,3,8,GPU-Cuda,compute-block-C-result
0.067266,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.258117,3,8,GPU-Cuda,move-block-C-to-global-C
2.345791,3,8,GPU-Cuda,compute-col-block-B
0.000002,3,8,GPU-Cuda,get-ready-allgatherv
2.366804,3,8,GPU-Cuda,perform-allgatherv
0.678036,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.664925,3,8,GPU-Cuda,compute-block-C-result
0.067261,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256964,3,8,GPU-Cuda,move-block-C-to-global-C
2.342053,3,8,GPU-Cuda,compute-col-block-B
0.000002,3,8,GPU-Cuda,get-ready-allgatherv
2.000723,3,8,GPU-Cuda,perform-allgatherv
0.637053,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.743292,3,8,GPU-Cuda,compute-block-C-result
0.067302,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256077,3,8,GPU-Cuda,move-block-C-to-global-C
2.349900,3,8,GPU-Cuda,compute-col-block-B
0.000001,3,8,GPU-Cuda,get-ready-allgatherv
2.488751,3,8,GPU-Cuda,perform-allgatherv
0.656739,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.663483,3,8,GPU-Cuda,compute-block-C-result
0.067239,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257163,3,8,GPU-Cuda,move-block-C-to-global-C
2.349840,3,8,GPU-Cuda,compute-col-block-B
0.000002,3,8,GPU-Cuda,get-ready-allgatherv
2.027022,3,8,GPU-Cuda,perform-allgatherv
0.647118,3,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.656433,3,8,GPU-Cuda,compute-block-C-result
0.067281,3,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256808,3,8,GPU-Cuda,move-block-C-to-global-C
51.204893,7,8,GPU-Cuda,init-A-B-C
0.650201,7,8,GPU-Cuda,Copy-A-and-C-to-device
2.367804,7,8,GPU-Cuda,compute-col-block-B
0.000002,7,8,GPU-Cuda,get-ready-allgatherv
2.030669,7,8,GPU-Cuda,perform-allgatherv
0.658538,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.046979,7,8,GPU-Cuda,compute-block-C-result
0.067335,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257288,7,8,GPU-Cuda,move-block-C-to-global-C
2.352348,7,8,GPU-Cuda,compute-col-block-B
0.000002,7,8,GPU-Cuda,get-ready-allgatherv
2.393298,7,8,GPU-Cuda,perform-allgatherv
0.661495,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.653153,7,8,GPU-Cuda,compute-block-C-result
0.067308,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257357,7,8,GPU-Cuda,move-block-C-to-global-C
2.355779,7,8,GPU-Cuda,compute-col-block-B
0.000002,7,8,GPU-Cuda,get-ready-allgatherv
1.924033,7,8,GPU-Cuda,perform-allgatherv
0.638250,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.658237,7,8,GPU-Cuda,compute-block-C-result
0.067322,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256555,7,8,GPU-Cuda,move-block-C-to-global-C
2.358140,7,8,GPU-Cuda,compute-col-block-B
0.000002,7,8,GPU-Cuda,get-ready-allgatherv
2.055917,7,8,GPU-Cuda,perform-allgatherv
0.658176,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.716142,7,8,GPU-Cuda,compute-block-C-result
0.067303,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257146,7,8,GPU-Cuda,move-block-C-to-global-C
2.365620,7,8,GPU-Cuda,compute-col-block-B
0.000002,7,8,GPU-Cuda,get-ready-allgatherv
2.250375,7,8,GPU-Cuda,perform-allgatherv
0.671365,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.665147,7,8,GPU-Cuda,compute-block-C-result
0.067315,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257500,7,8,GPU-Cuda,move-block-C-to-global-C
2.362835,7,8,GPU-Cuda,compute-col-block-B
0.000002,7,8,GPU-Cuda,get-ready-allgatherv
1.920556,7,8,GPU-Cuda,perform-allgatherv
0.627383,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.657776,7,8,GPU-Cuda,compute-block-C-result
0.067322,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256319,7,8,GPU-Cuda,move-block-C-to-global-C
2.366543,7,8,GPU-Cuda,compute-col-block-B
0.000001,7,8,GPU-Cuda,get-ready-allgatherv
2.457887,7,8,GPU-Cuda,perform-allgatherv
0.649775,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.663903,7,8,GPU-Cuda,compute-block-C-result
0.067226,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257178,7,8,GPU-Cuda,move-block-C-to-global-C
2.363728,7,8,GPU-Cuda,compute-col-block-B
0.000002,7,8,GPU-Cuda,get-ready-allgatherv
1.941279,7,8,GPU-Cuda,perform-allgatherv
0.641212,7,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.660600,7,8,GPU-Cuda,compute-block-C-result
0.067364,7,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257927,7,8,GPU-Cuda,move-block-C-to-global-C
51.190960,4,8,GPU-Cuda,init-A-B-C
0.675530,4,8,GPU-Cuda,Copy-A-and-C-to-device
2.389683,4,8,GPU-Cuda,compute-col-block-B
0.000002,4,8,GPU-Cuda,get-ready-allgatherv
1.671585,4,8,GPU-Cuda,perform-allgatherv
0.676792,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.282569,4,8,GPU-Cuda,compute-block-C-result
0.067662,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.262676,4,8,GPU-Cuda,move-block-C-to-global-C
2.654164,4,8,GPU-Cuda,compute-col-block-B
0.000002,4,8,GPU-Cuda,get-ready-allgatherv
1.688213,4,8,GPU-Cuda,perform-allgatherv
0.612556,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.644668,4,8,GPU-Cuda,compute-block-C-result
0.067731,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.271559,4,8,GPU-Cuda,move-block-C-to-global-C
2.623408,4,8,GPU-Cuda,compute-col-block-B
0.000002,4,8,GPU-Cuda,get-ready-allgatherv
2.371073,4,8,GPU-Cuda,perform-allgatherv
0.605754,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.646834,4,8,GPU-Cuda,compute-block-C-result
0.077875,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.271314,4,8,GPU-Cuda,move-block-C-to-global-C
2.736930,4,8,GPU-Cuda,compute-col-block-B
0.000001,4,8,GPU-Cuda,get-ready-allgatherv
2.050509,4,8,GPU-Cuda,perform-allgatherv
0.606942,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.651232,4,8,GPU-Cuda,compute-block-C-result
0.067410,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.271793,4,8,GPU-Cuda,move-block-C-to-global-C
2.741199,4,8,GPU-Cuda,compute-col-block-B
0.000002,4,8,GPU-Cuda,get-ready-allgatherv
2.139774,4,8,GPU-Cuda,perform-allgatherv
0.611061,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.649546,4,8,GPU-Cuda,compute-block-C-result
0.067594,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.264877,4,8,GPU-Cuda,move-block-C-to-global-C
2.744501,4,8,GPU-Cuda,compute-col-block-B
0.000002,4,8,GPU-Cuda,get-ready-allgatherv
2.157897,4,8,GPU-Cuda,perform-allgatherv
0.610704,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.652910,4,8,GPU-Cuda,compute-block-C-result
0.076847,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.265083,4,8,GPU-Cuda,move-block-C-to-global-C
2.732081,4,8,GPU-Cuda,compute-col-block-B
0.000001,4,8,GPU-Cuda,get-ready-allgatherv
2.189730,4,8,GPU-Cuda,perform-allgatherv
0.608240,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.650006,4,8,GPU-Cuda,compute-block-C-result
0.073403,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.271650,4,8,GPU-Cuda,move-block-C-to-global-C
2.786341,4,8,GPU-Cuda,compute-col-block-B
0.000001,4,8,GPU-Cuda,get-ready-allgatherv
2.036232,4,8,GPU-Cuda,perform-allgatherv
0.616227,4,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.657651,4,8,GPU-Cuda,compute-block-C-result
0.067727,4,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.265836,4,8,GPU-Cuda,move-block-C-to-global-C
51.130677,0,8,GPU-Cuda,init-A-B-C
0.677682,0,8,GPU-Cuda,Copy-A-and-C-to-device
2.379381,0,8,GPU-Cuda,compute-col-block-B
0.000002,0,8,GPU-Cuda,get-ready-allgatherv
1.744999,0,8,GPU-Cuda,perform-allgatherv
0.680047,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
2.274975,0,8,GPU-Cuda,compute-block-C-result
0.067392,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.257753,0,8,GPU-Cuda,move-block-C-to-global-C
2.593586,0,8,GPU-Cuda,compute-col-block-B
0.000002,0,8,GPU-Cuda,get-ready-allgatherv
1.783882,0,8,GPU-Cuda,perform-allgatherv
0.652553,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.655981,0,8,GPU-Cuda,compute-block-C-result
0.067323,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.255677,0,8,GPU-Cuda,move-block-C-to-global-C
2.604426,0,8,GPU-Cuda,compute-col-block-B
0.000001,0,8,GPU-Cuda,get-ready-allgatherv
2.362546,0,8,GPU-Cuda,perform-allgatherv
0.637679,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.649482,0,8,GPU-Cuda,compute-block-C-result
0.067348,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.256011,0,8,GPU-Cuda,move-block-C-to-global-C
2.674031,0,8,GPU-Cuda,compute-col-block-B
0.000002,0,8,GPU-Cuda,get-ready-allgatherv
2.135712,0,8,GPU-Cuda,perform-allgatherv
0.640970,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.648539,0,8,GPU-Cuda,compute-block-C-result
0.067371,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.255920,0,8,GPU-Cuda,move-block-C-to-global-C
2.684972,0,8,GPU-Cuda,compute-col-block-B
0.000002,0,8,GPU-Cuda,get-ready-allgatherv
2.172089,0,8,GPU-Cuda,perform-allgatherv
0.638068,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.651117,0,8,GPU-Cuda,compute-block-C-result
0.067318,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.255684,0,8,GPU-Cuda,move-block-C-to-global-C
2.718607,0,8,GPU-Cuda,compute-col-block-B
0.000001,0,8,GPU-Cuda,get-ready-allgatherv
2.138179,0,8,GPU-Cuda,perform-allgatherv
0.652129,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.713685,0,8,GPU-Cuda,compute-block-C-result
0.067359,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
0.255691,0,8,GPU-Cuda,move-block-C-to-global-C
2.679117,0,8,GPU-Cuda,compute-col-block-B
0.000002,0,8,GPU-Cuda,get-ready-allgatherv
2.184426,0,8,GPU-Cuda,perform-allgatherv
0.654245,0,8,GPU-Cuda,copy-column-B-cpu-to-gpu
0.655698,0,8,GPU-Cuda,compute-block-C-result
0.067353,0,8,GPU-Cuda,copy-block-C-gpu-to-cpu
